regime,movement_control,horizon,method,n_replications,average_step_movement,average_step_movement_se,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
persistent,2.0,1,cholesky,60,0.2625691517808001,7.696759871190913e-06,298.90839715917804,0.2682419415406668,0.345106711834196,6.0589902023700056e-05,3.9943387328514173,0.0007258309208715332,0.0,298.3826429537583,299.43415136459777,0.3449879556262295,0.3452254680421625,3.992916104246509,3.9957613614563257
persistent,2.0,1,log_euclidean,60,0.2625691517808001,7.696759871190913e-06,78.75873878069416,0.11384247371807013,0.15464952307925323,4.053973542293705e-05,1.789946219033432,0.00045287500202779703,0.0,78.53560753220674,78.98187002918158,0.15457006519782426,0.1547289809606822,1.7890585840294577,1.7908338540374065
persistent,2.0,1,fixed,60,0.2625691517808001,7.696759871190913e-06,0.0,0.0,0.08651511549959248,6.099563074271068e-05,1.0013419943293755,0.0006470228886139371,0.0,0.0,0.0,0.08639556406333677,0.08663466693584819,1.0000738294676923,1.0026101591910588
persistent,2.0,1,local,60,0.2625691517808001,7.696759871190913e-06,-22.13745352640821,0.035435158753270204,0.06736381819114629,7.318021097886886e-05,0.7796807167675398,0.0008080811931215124,0.0,-22.20690643756462,-22.068000615251798,0.06722038497762771,0.06750725140466486,0.7780968776290217,0.7812645559060579
persistent,2.0,3,persistence,60,0.2625691517808001,7.696759871190913e-06,9.863208480227167,0.04856523795504221,0.7488891515612752,4.684054326133835e-05,1.0,0.0,0.0,9.768020613835285,9.958396346619049,0.748797344096483,0.7489809590260674,1.0,1.0
persistent,2.0,3,euclidean,60,0.2625691517808001,7.696759871190913e-06,125.72953319659842,0.10475029512818561,1.5386992022305546,0.0002683219793415993,2.0546420217104147,0.0003228673687943759,1.0,125.52422261814718,125.93484377504967,1.538173291151045,1.539225113310064,2.0540092016675775,2.055274841753252
persistent,2.0,3,cholesky,60,0.2625691517808001,7.696759871190913e-06,182.31971961522123,0.13177112645349554,1.9244500896569348,0.0003857914736052905,2.5697395974539368,0.0004914648198745894,0.0,182.0614482073724,182.57799102307007,1.9236939383686684,1.925206240945201,2.5687763264069825,2.570702868500891
persistent,2.0,3,log_euclidean,60,0.2625691517808001,7.696759871190913e-06,35.532247241998306,0.05820797954930849,0.9238651074856626,0.00019569035755745523,1.2336473426811645,0.0002501807097467613,0.0,35.41815960208166,35.64633488191495,0.92348155438485,0.9242486605864753,1.2331569884900608,1.2341376968722682
persistent,2.0,3,fixed,60,0.2625691517808001,7.696759871190913e-06,0.0,0.0,0.6816641306776909,0.00031449846921730934,0.9102333139046396,0.00040216551868183805,0.0,0.0,0.0,0.681047713678025,0.6822805476773569,0.9094450694880232,0.911021558321256
persistent,2.0,3,local,60,0.2625691517808001,7.696759871190913e-06,-17.71686166574025,0.014258093644085531,0.560896092589364,0.00032254025867840396,0.7489704176419375,0.000417241248745246,0.0,-17.744807529282657,-17.688915802197844,0.5602639136823544,0.5615282714963736,0.7481526247943968,0.7497882104894782
persistent,2.0,6,persistence,60,0.2625691517808001,7.696759871190913e-06,15.382622337479278,0.04320601614007741,2.693103537311089,0.0001507995926942587,1.0,0.0,0.0,15.297938545844726,15.46730612911383,2.6928079701094085,2.69339910451277,1.0,1.0
persistent,2.0,6,euclidean,60,0.2625691517808001,7.696759871190913e-06,45.24518441968265,0.057541519935317295,3.3901157940719653,0.000599288170278087,1.2588136974695163,0.00020449787047178273,1.0,45.13240304060943,45.35796579875587,3.38894118925822,3.3912903988857104,1.2584128816433917,1.259214513295641
persistent,2.0,6,cholesky,60,0.2625691517808001,7.696759871190913e-06,88.70355255398572,0.07133367079385906,4.404462354197093,0.0006220261620749476,1.635459525207365,0.00018496651463659444,0.0,88.56373855922975,88.84336654874168,4.403243182919426,4.405681525474759,1.6350969908386772,1.6358220595760526
persistent,2.0,6,log_euclidean,60,0.2625691517808001,7.696759871190913e-06,7.360981984707044,0.03545798319428244,2.505876994349209,0.0003637199373031663,0.9304792552996785,0.0001236352996387595,0.0,7.29148433764625,7.430479631767837,2.5051641032720946,2.5065898854263233,0.9302369301123865,0.9307215804869704
persistent,2.0,6,fixed,60,0.2625691517808001,7.696759871190913e-06,0.0,0.0,2.3340829838100006,0.000896658967106286,0.8666888053636765,0.0003244683030091621,0.0,0.0,0.0,2.332325532234472,2.335840435385529,0.8660528474897786,0.8673247632375745
